,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
20330,20mdLT6sAriyKs9oNouDDA,"""The Taco Bros""",Capitol,"""604 E University Ave""",Madison,WI,53715,43.0733915441,-89.39614649459999,4.5,21,0,Tex-Mex;Restaurants;Mexican
20424,2vzUzl31fFLHKhM6px-rbg,"""Mariners""",,"""5339 Lighthouse Bay Dr""",Madison,WI,53704,43.14880479999999,-89.40696679999999,3.5,61,1,Breakfast & Brunch;Steakhouses;Seafood;Restaurants;American (Traditional)
20455,C37hwsGUHn_3-il0ypeY-Q,"""Mickey's Tavern""",Williamson - Marquette,"""1524 Williamson St""",Madison,WI,53703,43.0878975,-89.35871920000001,4.0,178,1,Pizza;Bars;American (New);Nightlife;Restaurants;Pubs;Sandwiches
20492,1qVF1_pSuk88hrTek6bPeg,"""Ginza of Tokyo""",Bluff Acres,"""4802 E Washington Ave""",Madison,WI,53704,43.133354,-89.302295,2.0,8,0,Japanese;Restaurants
20529,GrfaRLXBZ6uB9QGEd0ElFw,"""Bennett's Smut-N-Eggs""",Greenbush,"""416 S Park St""",Madison,WI,53715,43.0627994,-89.4010891,5.0,3,0,Restaurants;Nightlife;American (New);Sports Bars;Adult Entertainment;Bars
20920,g3xzSAq_IcF1HeB7yd_LBg,"""Ramen Kid""",Capitol,"""461 Gilman St""",Madison,WI,53703,43.073386299999996,-89.39517559999999,3.5,96,1,Sushi Bars;Restaurants;Ramen;Asian Fusion;Japanese
21441,XMEGoJVtQ6EgVox1yTsO8w,"""Perkins Restaurant & Bakery""",Bluff Acres,"""4863 Hayes Rd""",Madison,WI,53704,43.1358953975,-89.29944857950001,3.0,22,1,American (New);Bakeries;Farmers Market;American (Traditional);Restaurants;Breakfast & Brunch;Cafes;Food
21575,QI-CI9wWRxtw60_aQK1BpA,"""KJ's Curry Bowl""",,"""7005 Tree Ln""",Madison,WI,53717,43.065377399999996,-89.50304200000001,4.0,70,1,Sri Lankan;Asian Fusion;Restaurants;Mexican;American (New)
21696,cprIQ1e2be5LD7jpPEyiSw,"""McDonald's""",Worthington Park,"""3051 E Washington Ave""",Madison,WI,53704,43.104087,-89.340903,3.0,7,0,Fast Food;Burgers;Restaurants
21806,6keyv1LcbzdD8MCrRaA0nQ,"""Outback Steakhouse""",Junction Ridge,"""279 Junction Rd""",Madison,WI,53717,43.065881700000006,-89.52396829999999,2.5,57,1,Restaurants;Steakhouses
21821,aLf_bFRNxxGdte8GrIAN4g,"""Der Rathskeller""",Capitol,"""800 Langdon St""",Madison,WI,53706,43.0763553472,-89.3999987793,4.0,29,1,Nightlife;American (Traditional);Restaurants;Pubs;Beer;Wine & Spirits;Food;Sandwiches;Bars
21967,CYFfha5CmApflbpN1AhWHQ,"""Melted""",Capitol,"""100 E Main St""",Madison,WI,53704,43.074011,-89.38255799999999,3.5,19,1,Restaurants;Street Vendors;Farmers Market;Food Trucks;Food;Sandwiches
21968,Aua2Vi32K-G4LE0JCtAwiw,"""McDonald's""",Sherman,"""2901 Dryden Dr""",Madison,WI,53704,43.128479299999995,-89.358846,1.5,10,1,Restaurants;Fast Food;Burgers
22748,oglIZt5mg2nErhpTH_AakQ,"""Cafe La Bellitalia""",Sherman,"""1026 N Sherman Ave""",Madison,WI,53704,43.111314262200004,-89.3640175794,4.0,100,1,Restaurants;Pizza;Italian
22992,6HLacZd6X2tz16IP3dHMEA,"""Biergarten at Olbrich Park""",Eastmorland,"""3527 Atwood Ave""",Madison,WI,53714,43.087871299999996,-89.3304009,4.0,20,1,Restaurants;Active Life;Parks;German;Beer Gardens;Nightlife
23227,Q3B6jCQQ0KtkqFI6-Z9WCw,"""Milio's Sandwiches""",,"""6698 Odana Rd, Se 108""",Madison,WI,53719,43.0567732,-89.49592320000001,2.5,3,1,Restaurants;Sandwiches
23238,NlzU1RxfXaWF6ir-ZWfrLg,"""Madison Cuisine""",Capitol,"""785 University Ave""",Madison,WI,53715,43.073014799999996,-89.39840190000001,3.5,8,1,Japanese;Chinese;Burgers;Asian Fusion;Restaurants;Sushi Bars;Fast Food;American (Traditional)
23479,1-wuGggkiX5rGS6e2qTP7Q,"""Cafe Montmartre""",Capitol,"""127 E Mifflin St""",Madison,WI,53703,43.0768356,-89.3833003,4.0,28,0,Restaurants;Bars;Wine Bars;Arts & Entertainment;Nightlife;Music Venues
23565,8S-JaDa1tPdAGaQPTUMjaw,"""Milio's Sandwiches""",,"""462 Commerce Drive, Ste. B""",Madison,WI,53719,43.0562493,-89.52317099999999,3.5,4,1,Food;Local Flavor;Restaurants;Sandwiches
23920,V1MTfnI-1T7lqZO-Y_qXAg,"""QDOBA Mexican Eats""",Regent,"""2741 University Ave""",Madison,WI,53705,43.073602011999995,-89.43549826739999,4.0,3,1,Restaurants;Fast Food;Mexican;Caterers;Event Planning & Services
24080,22SabxkOHG2gD4VuVlQR5Q,"""China Star""",Junction Ridge,"""515 Junction Rd""",Madison,WI,53717,43.071425700000006,-89.5248896,2.5,7,0,Chinese;Restaurants;Japanese
24112,s-2MJj4o8SGOKGcNjmfx6g,"""Fluno Center""",Capitol,"""601 University Ave""",Madison,WI,53715,43.072873,-89.3965423,4.0,11,1,Restaurants;Education;Specialty Schools;Venues & Event Spaces;Event Planning & Services
24160,44IAhkyHsBGMrggWm1HICw,"""La Mestiza""",Capitol,"""121 E Main St""",Madison,WI,53703,43.0750544,-89.3810002,4.0,7,0,Mexican;Restaurants
24406,IXXERocY1bqGwRllcy8J2w,"""Sophia's Bakery & Cafe""",Tenney - Lapham,"""831 E Johnson St, Ste 4""",Madison,WI,53703,43.0838052,-89.37681090000001,4.0,191,0,Restaurants;Breakfast & Brunch;Food;Bakeries
24792,aw5axrPRdJu56obiSZ4d8w,"""IGo VeGo""",Capitol,"""101 E Mifflin St""",Madison,WI,53726,43.0764511,-89.3837848,4.5,5,0,Vegetarian;Restaurants;Food;Fruits & Veggies;Specialty Food;Vegan
24930,ShGGqJ0ugPw9N4yL7QlO-Q,"""Fair Oaks Diner""",Starkweather - Yahar,"""44 S Fair Oaks Ave""",Madison,WI,53714,43.0985717,-89.33413709999999,2.5,14,1,Restaurants;Food;Diners
25272,uteI0OIVarN_qkmORgPPgg,"""Fast Biryani""",Bluff Acres,"""4738 E Washington Ave""",Madison,WI,53704,43.133174600000004,-89.3025996,4.0,68,0,Pakistani;Indian;Restaurants
25278,OCytAjNw1jvhfEF7KU43GA,"""Perkins Restaurant & Bakery""",,"""1410 Damon Rd""",Madison,WI,53713,43.0355008815,-89.4086769067,3.0,30,1,Bakeries;American (Traditional);Cafes;Diners;Breakfast & Brunch;Restaurants;Food
25323,eZkD1yUKQA6mAfBJTJPD6w,"""Little Caesars Pizza""",Starkweather - Yahar,"""2833 E Washington Ave""",Madison,WI,53704,43.1021144,-89.3447315,2.5,6,1,Pizza;Restaurants
25427,b_PiGpk0PZyBpckb1TFITg,"""Madison Sourdough Patisserie""",Williamson - Marquette,"""916 Williamson St""",Madison,WI,53703,43.0800604,-89.3694798,4.5,24,0,Cafes;Food;Desserts;Restaurants;Ice Cream & Frozen Yogurt
25441,bGAweH0aQRfqNx59BIAOaA,"""The Grill House Local Tavern""",Capitol,"""102 King St""",Madison,WI,53703,43.074789700000004,-89.3815166,3.0,15,0,American (Traditional);Restaurants;Sandwiches;Soup
25443,Ff9YHvBxijzhdtYVQU09dQ,"""Hmong Legacy Market""",Burr Oaks,"""2119 Fish Hatchery Rd""",Madison,WI,53713,43.042906895,-89.4035880257,3.5,5,1,Restaurants;Grocery;Food;Imported Food;Delis
25549,hgdJyNg58p1It_b7ElAxgw,"""Firehouse Subs""",Capitol,"""449A State St.""",Madison,WI,53703,43.074475,-89.393396,4.5,3,0,Delis;Fast Food;Sandwiches;Restaurants
25894,zXb5pP4zMHvmusweYfr9TQ,"""McDonald's""",,"""6910 Odana Rd""",Madison,WI,53719,43.057127,-89.501621,2.5,7,1,Restaurants;Burgers;Fast Food
26192,LhU-XsZ2YObJnP-5uiMIjA,"""Habanero's Mexican Grill""",Sherman,"""3001 N Sherman Ave""",Madison,WI,53704,43.1297225601,-89.36273871030001,3.5,21,1,Restaurants;Mexican
26274,JfGnBe_IGDV0RZjAADp4yA,"""Yola's Cafe""",,"""494 Commerce Dr""",Madison,WI,53719,43.0554282,-89.52318220000001,3.5,79,1,Restaurants;Food;Cafes;Breakfast & Brunch;Coffee & Tea;Bakeries;American (Traditional)
26375,NpjFkuhBX-LU-hf_FnJzKg,"""Laredo's""",,"""4000 University Ave""",Madison,WI,53705,43.0754424,-89.45384190000001,3.5,11,0,Restaurants;Mexican
26658,QfWFxmXqRGixztgaZN0gOA,"""Helbachs Coffee House""",,"""410 Donofrio Dr""",Madison,WI,53719,43.0596333,-89.5135245,4.0,80,1,Sandwiches;Restaurants;Cafes;Coffee & Tea;Salad;Food;Breakfast & Brunch;Juice Bars & Smoothies
26659,PVHC67qH2d6DonAGRxvymA,"""PaintBar Madison""",Williamson - Marquette,"""1224 Williamson St""",Madison,WI,53703,43.0837945,-89.36358349999999,5.0,17,1,Paint & Sip;Nightlife;Shopping;Arts & Entertainment;Arts & Crafts;Pizza;Education;Art Classes;Restaurants;Bars
26668,ygjJmeiGoO--QpTqJ_kZjA,"""Flat Top Grill""",,"""Hilldale Shopping Center, 538 N Midvale Blvd""",Madison,WI,53705,43.071468436400004,-89.4523766041,3.0,94,0,Vegan;Asian Fusion;Vegetarian;Restaurants;Do-It-Yourself Food;Gluten-Free;Food
27090,tyo6QzKpnUVTjXoq91FBuQ,"""Toby's Supper Club""",,"""3717 S Dutch Mill Rd""",Madison,WI,53718,43.0440001,-89.3027747,4.0,110,1,Restaurants;American (Traditional)
27225,YpsMG1_Vf-rEVjl42Nw8hg,"""Milio's Sandwiches""",Regent,"""2145 Regent St""",Madison,WI,53726,43.0677216,-89.4236293,3.5,22,1,Sandwiches;Restaurants
27344,JEoi9ITPZM58EnZBAubijA,"""Vintage Brewing""",,"""674 S Whitney Way""",Madison,WI,53719,43.050959000000006,-89.473956,3.5,256,1,Restaurants;Food;American (Traditional);Nightlife;Bars;Breweries
27663,g0h7RSrFyNYbxWz5m8ScMQ,"""Monroe Street Bistro""",Dudgeon-Monroe,"""2611 Monroe St""",Madison,WI,53711,43.0575935,-89.4282848,3.0,13,0,Nightlife;Bars;Restaurants
27857,Lu11ceuxJWh3dgRaPZGbsQ,"""QDOBA Mexican Eats""",,"""4718 E Towne Blvd""",Madison,WI,53704,43.1302659456,-89.3034115434,3.0,29,1,Fast Food;Mexican;Event Planning & Services;Restaurants;Caterers
27910,cjFFnWEVH4F62861vJeq3g,"""Los Atlantes""",Meadowood,"""5706 Raymond Rd""",Madison,WI,53711,43.0324654597,-89.47782582159999,4.5,13,1,Restaurants;Mexican
27911,Iq1P8S3--gqd50xoQJxpqA,"""Bowl of Heaven""",,"""717 Hilldale Way""",Madison,WI,53705,43.0729301199,-89.4532138687,4.5,43,1,Restaurants;Fruits & Veggies;Food;Juice Bars & Smoothies;Specialty Food;Gluten-Free;Fast Food;Vegan
27928,rmNTGiMG8NH31b88tUNNfw,"""The Fountain""",Capitol,"""122 State St""",Madison,WI,53703,43.075044399999996,-89.3873093,3.5,69,1,Arts & Entertainment;Bars;Jazz & Blues;Restaurants;Nightlife;American (Traditional);Pubs
28081,qB5m-TgJx_zeWKLLxKRfUA,"""Fraboni's Italian Specialties & Delicatessen""",Capitol,"""822 Regent St""",Madison,WI,53715,43.0678314,-89.40039250000001,3.5,30,1,Italian;Specialty Food;Food;Restaurants;Delis
28146,IsADZMYEJKXTtPfN9YsiBA,"""Kabul Restaurant""",Capitol,"""540 State St""",Madison,WI,53703,43.075131,-89.39444499999999,3.5,170,1,Afghan;Mediterranean;Middle Eastern;Restaurants;Greek
28193,8iRfD5IizYki0F8QlAlL2g,"""Hawk's Bar & Grill""",Capitol,"""425 State St""",Madison,WI,53703,43.074609,-89.392719,3.0,66,1,Nightlife;Bars;Sports Bars;American (Traditional);Restaurants
28407,cenEs8pZINlsu1fSpzHizQ,"""QDOBA Mexican Eats""",Capitol,"""548 State St""",Madison,WI,53703,43.0750866583,-89.3946364024,3.0,26,1,Event Planning & Services;Restaurants;Caterers;Mexican;Fast Food
28408,lFZathO8GnCiB7KtkeDsNQ,"""Lava Lounge""",Capitol,"""461 W Gilman St""",Madison,WI,53703,43.073384000000004,-89.3951189,2.5,7,0,Lounges;Bars;American (Traditional);Nightlife;Restaurants
28623,m9ZzN90XEU36YnoPIFzkmA,"""Cafe Maya""",,"""5501 Odana Rd""",Madison,WI,53719,43.0499145,-89.4736027,4.0,39,1,Breakfast & Brunch;Restaurants;Coffee & Tea;Sandwiches;Food
28624,uTGV1_Bu-B26_RoHAMi2BQ,"""Old Town Pub""",,"""724 S Gammon Rd""",Madison,WI,53719,43.048922600000004,-89.50326820000001,3.0,3,0,Restaurants;Sports Bars;Bars;Nightlife
28722,cTPdZ9Va0HCLESf5gNnXwA,"""Lucille""",Capitol,"""101 King St""",Madison,WI,53703,43.074523417200005,-89.3815466467,3.5,176,1,American (New);Bars;Lounges;Nightlife;Burgers;Restaurants;Pizza
28772,UROWdKGa1IQ19Jk4tExvVQ,"""Culver's""",,"""7206 Mineral Point Rd""",Madison,WI,53717,43.0612025898,-89.5069122215,3.5,19,1,Ice Cream & Frozen Yogurt;Food;Restaurants;Burgers;Fast Food
28976,RMEzxhYfpnEsWlfozit_xw,"""Ale Asylum""",Carpenter-Ridgeway,"""2002 Pankratz St""",Madison,WI,53704,43.1204993796,-89.35379177959999,4.0,236,1,Food;Restaurants;Breweries;Pizza
29004,YLqO9xm5s0KJ9JzWukAk8Q,"""North and South Seafood & Smokehouse""",,"""6604 Mineral Point Rd""",Madison,WI,53705,43.0616294,-89.4962001,4.0,94,1,Restaurants;Food;American (Traditional);Seafood;Smokehouse;Barbeque
29191,OEXe9Rge71Ha3qLKGIK9gQ,"""McDonald's""",South Campus,"""1102 Regent St""",Madison,WI,53715,43.068007,-89.404538,3.0,23,1,Fast Food;Burgers;Restaurants
29301,wUqqq1nUFA8Fn-3vYYFyWQ,"""Porta Bella""",Capitol,"""425 N Frances St""",Madison,WI,53703,43.0741441325,-89.3955963625,2.5,88,1,Steakhouses;Event Planning & Services;Nightlife;Bars;American (New);Restaurants;Pizza;Caterers;Seafood;Italian
29479,C12LKBQMjJJw02wqpM8ShA,"""Cosi""",Capitol,"""250 State St""",Madison,WI,53703,43.074981397200006,-89.3899400002,3.0,20,0,Restaurants;Sandwiches
29480,U5pW5iuYdB_8NxEopCnpqQ,"""Mr Brews Taphouse""",Capitol,"""305 W Johnson St""",Madison,WI,53703,43.0743196966,-89.3904203572,3.5,29,1,Nightlife;Beer;Wine & Spirits;Bars;Restaurants;Food;Sports Bars;Burgers
29641,M7bDZslvnTlud8DfF-cjpg,"""Anointed One""",Junction Ridge,"""515 Junction Rd, Ste A""",Madison,WI,53717,43.0715594,-89.5245488,3.0,4,1,Restaurants;Soul Food
29743,WMpXWa8iiEaDzb4vLTZjcw,"""HopCat""",Capitol,"""222 W Gorham St""",Madison,WI,53703,43.0751392,-89.391759,4.0,283,1,Venues & Event Spaces;Bars;Pubs;Event Planning & Services;Restaurants;American (Traditional);Beer Bar;Nightlife
29762,I-7JXoyVi-QpZJLbJMDrgg,"""Fazoli's""",,"""2143 Zeier Rd""",Madison,WI,53704,43.127148999999996,-89.30111,2.5,19,1,Restaurants;Pizza;Italian
29867,jb6yNcKwUDsIQOLYmJCcyA,"""Cousins Subs""",Capitol,"""106 S Webster St""",Madison,WI,53703,43.074911,-89.38084609999999,4.0,4,0,Sandwiches;Delis;Caterers;Restaurants;Fast Food;Event Planning & Services
29921,y2YHddCEO-OLukNppajGIQ,"""Double S BBQ""",Vilas,"""1835 Monroe St""",Madison,WI,53711,43.0649127,-89.41671269999999,3.5,38,0,Barbeque;Restaurants
30763,924Ni03Fjll4kkkTgSQTlg,"""That BBQ Joint""",Willy St,"""901 Williamson St""",Madison,WI,53703,43.0794866,-89.3693954,4.0,65,1,Restaurants;Barbeque
30808,YUjiBKnlvfLkjFmUCqZf6A,"""Paciugo""",Capitol,"""341 State St""",Madison,WI,53703,43.074578,-89.391498,4.5,22,0,Restaurants;Cafes;Food;Ice Cream & Frozen Yogurt
30845,mQBYABs6w5h3BLcsxn1YuQ,"""Logan's Madtown""",Capitol,"""322 W Johnson St""",Madison,WI,53703,43.074154,-89.391323,2.5,9,0,Restaurants;Sandwiches;Burgers;American (New)
30846,zERyZLsAyB47bMZlfUV-SQ,"""Nick's Restaurant""",Capitol,"""226 State St""",Madison,WI,53703,43.075008200000006,-89.3891551,3.5,70,1,Mediterranean;Greek;Bars;Nightlife;Diners;Restaurants
31095,kbJsnDn5GWNMC1XsXpJ5Rg,"""Milio's Sandwiches""",Capitol,"""116 Martin Luther King Jr Blvd""",Madison,WI,53703,43.0731947,-89.3829037,2.5,5,1,Sandwiches;Restaurants
31157,SH1c1aFJl0uHVnVPEF-fTA,"""Club 5""",,"""5 Applegate Crt""",Madison,WI,53713,43.032588700000005,-89.4069988,3.5,8,0,Bars;Dance Clubs;Restaurants;Nightlife;Gay Bars
31284,opdNlNy2oGE2mxuS0SXR1Q,"""Aldo's Cafe""",South Campus,"""330 N Orchard St""",Madison,WI,53715,43.073180718900005,-89.40765654469999,3.5,26,1,Sandwiches;Cafes;Restaurants
31285,qkDlRkNfrXE_4t2vMrTo0A,"""Paisan's""",Capitol,"""131 W Wilson St""",Madison,WI,53703,43.070715,-89.38306800000001,3.0,146,1,Pizza;Italian;Restaurants
31325,6mnjYZM40r67smOXrg6R4g,"""Benvenuto's Italian Grill""",Sherman,"""1849 Northport Dr""",Madison,WI,53704,43.128899036199996,-89.3600500521,3.0,45,1,Restaurants;Italian
31464,d4JTF7OUIMpxpIHVl9wPJA,"""Brickhouse BBQ""",Capitol,"""408 W Gorham St""",Madison,WI,53703,43.074079299999994,-89.39317559999999,3.0,194,0,Event Planning & Services;Nightlife;Pubs;Restaurants;Bars;Venues & Event Spaces;Barbeque
31710,XXNGKunbVfgCJhp7XrkU_g,"""Tea Garden""",Capitol,"""Library Mall""",Madison,WI,53703,43.0748677016,-89.39858302469999,2.5,3,0,Street Vendors;Chinese;Food;Restaurants
31926,eI1n8YoS2xKCCpkLQp-CYA,"""Journey Sushi & Seafood Buffet""",Mayfair Park,"""4325 Lien Rd""",Madison,WI,53704,43.120559,-89.305994,3.5,172,1,Sushi Bars;Buffets;Seafood;Restaurants
31989,mswIIlZm3ji6lLAjI3mKBQ,"""Bub's Burger Joint""",Eken Park,"""2810 E Washington""",Madison,WI,53704,43.102942,-89.345949,3.0,18,0,Burgers;Restaurants
32089,p4qvXkb34X8hgidxEZ33Gw,"""Ha Long Bay Vietnamese & Thai Bistro""",Williamson - Marquette,"""1353 Williamson St""",Madison,WI,53703,43.0855448,-89.3607155,4.0,580,1,Vietnamese;Thai;Restaurants
32113,FlPAGqTovHc4mEIKJ7Q8Nw,"""Swagat Indian Restaurant""",Wexford,"""707 N Highpoint Rd""",Madison,WI,53717,43.0753164,-89.51743979999999,4.0,163,1,Restaurants;Indian;Pakistani
32287,I6iOdOeu3MxxuG6gIhzodQ,"""Metcalfe's Market""",,"""726 N Midvale Blvd""",Madison,WI,53705,43.074135391800006,-89.4527987522,4.0,82,1,Florists;Cafes;Shopping;Grocery;Flowers & Gifts;Restaurants;Food
32310,o-D37YVIe0-ravg2HBG8Jw,"""La Concha""",,"""3054 Fish Hatchery Rd""",Madison,WI,53713,43.025686,-89.41496,4.0,21,1,Restaurants;Food;Bakeries;Mexican;Delis
32322,0qh5uSAUDcVzC6hoPsAPvA,"""Chick-fil-A""",,"""430 S Gammon Rd""",Madison,WI,53719,43.058182,-89.50349200000001,4.0,54,1,Fast Food;Event Planning & Services;American (Traditional);Caterers;Restaurants;Food
32369,A5tvf0CSH-QUnpyMI4m5ww,"""Jade Monkey Cocktail Lounge""",Lake Edge,"""109 Cottage Grove Rd""",Madison,WI,53716,43.0834821,-89.32421070000001,4.0,40,1,Bars;Restaurants;Lounges;American (New);Nightlife
32385,GfYzz2Dnnn0CqeDqROAKTQ,"""China Inn""",Rolling Meadows,"""4702 Cottage Grove Rd""",Madison,WI,53716,43.0845532,-89.3010694,2.5,20,1,Chinese;Restaurants
32419,TAetQMOQ0MCHAZ4hacJrPQ,"""Casbah Restaurant""",Capitol,"""119 E Main St""",Madison,WI,53703,43.07499310000001,-89.3811037,3.0,16,0,Moroccan;Restaurants;Mediterranean;Middle Eastern
32503,8Rydf8hXleCwbCN9nvmZ4Q,"""Chipotle Mexican Grill""",Capitol,"""658 State St""",Madison,WI,53703,43.0749023,-89.3967531,4.0,39,1,Restaurants;Fast Food;Mexican
32575,8VjuH2GhJXauUigEEX9Q7Q,"""La Nopalera""",,"""5606 Schroeder Rd""",Madison,WI,53711,43.0470759051,-89.4763927707,4.5,18,1,Juice Bars & Smoothies;Mexican;Ice Cream & Frozen Yogurt;Restaurants;Food
32893,ZCiKZMT1kce5Gxbwqcbrmw,"""Schwoegler Park Towne Lanes""",,"""444 Grand Canyon Dr""",Madison,WI,53719,43.057893,-89.497039,3.5,27,1,Bowling;Restaurants;Active Life;Nightlife;Bars;Sports Bars;American (Traditional)
32987,cFxGP_IC4REtJspMNQ3vLg,"""City Bar""",Capitol,"""636 State St""",Madison,WI,53703,43.074895700000006,-89.39575959999999,3.5,43,1,Burgers;Lounges;Bars;Nightlife;Restaurants
33191,cVPUJEJqjSR1oHjl2JPHqg,"""Red Rock Saloon""",Capitol,"""322 W Johnson St""",Madison,WI,53703,43.074154,-89.391323,3.0,53,1,Restaurants;Barbeque;Music Venues;Bars;Pubs;Arts & Entertainment;Nightlife
33400,z2Etq4K6YwbV7P5ENVYEgg,"""Subway""",Sauk Creek,"""652 N High Point Rd""",Madison,WI,53717,43.07412479999999,-89.5186653,3.5,3,1,Restaurants;Fast Food;Sandwiches
33665,Jv8Cj0fdN2Mu2uvFVKcGlw,"""Famous Dave's""",Bay Creek,"""900 S Park St""",Madison,WI,53715,43.0578623,-89.40004609999998,3.0,63,1,Restaurants;Barbeque
33715,4FdXVA-WxWwc5rmjRPJVnQ,"""McDonald's""",Bluff Acres,"""4502 E Washington Ave""",Madison,WI,53704,43.1287657,-89.30858,1.0,4,1,Burgers;Restaurants;Fast Food
33731,SqkJxRXxn7K1s6FxEQhYsw,"""608 Sports Bar & Restaurant""",,"""1738 Fordem Ave""",Madison,WI,53704,43.0949117292,-89.36405394229999,3.0,11,0,Nightlife;Beer Bar;Food;Restaurants;Sports Bars;Beer;Wine & Spirits;Bars;Burgers
33804,PLiVD2blqBDRzAAd1_RxxQ,"""Barriques - Monroe St.""",Vilas,"""1825 Monroe St""",Madison,WI,53711,43.0649299,-89.4165809,4.0,62,1,Beer;Wine & Spirits;Cafes;Coffee & Tea;Food;Restaurants
33854,OON-4BXdjJHdk16zhdN4PQ,"""Madistan""",Capitol,"""317 N Bassett St""",Madison,WI,53703,43.0730621,-89.39354159999999,4.0,55,1,Specialty Food;Mediterranean;Ethnic Food;Food;Pakistani;Halal;Restaurants
33949,MC32JA-Yv2ChT_q9TgHyRA,"""Asian One""",Capitol,"""453 W Gilman St""",Madison,WI,53703,43.0736076,-89.3950083,4.0,8,0,Restaurants;Thai
34148,Fr3Dz0_fOSGBroXEUF9BiA,"""Madison's""",Capitol,"""119 King St""",Madison,WI,53703,43.0745303938,-89.38053080969999,3.5,110,1,Bars;Lounges;Restaurants;Nightlife;American (New)
34352,xd94CG9wqwLQvPsrSC1l9A,"""Next Door Brewing Company""",Schenk - Atwood,"""2439 Atwood Ave""",Madison,WI,53704,43.093665,-89.345698,3.5,137,1,Sandwiches;Bars;Food;American (New);Pubs;Breweries;Nightlife;Restaurants
34420,AVsiojwcq3X6lSIQkpp8SQ,"""Wingstop""",South Campus,"""1234 Regent St""",Madison,WI,53715,43.067873799999994,-89.40713520000001,3.0,31,1,Restaurants;Chicken Wings
34670,ey27rNqT2dqBqCP36iCNpQ,"""Sol's On the Square""",Capitol,"""117 E Mifflin St""",Madison,WI,53703,43.076622,-89.383313,3.5,92,1,Food;Restaurants;Korean
34744,ytX-rw4wwOgmzr1n5RuxpA,"""Layla's Persian Food""",Capitol,"""141 S Butler St""",Madison,WI,53703,43.075171000000005,-89.37861,4.0,51,1,Vegan;Persian/Iranian;Restaurants;Middle Eastern
34807,1BQzXcXFxR6MlVIYmG93kw,"""Zandru's""",Capitol,"""419 State St""",Madison,WI,53703,43.074723999999996,-89.39259799999999,3.5,20,1,Mediterranean;Restaurants;Tapas/Small Plates;Tapas Bars;Spanish
34967,ozAb1TjLJqRH_3pb8TaPTw,"""Red Robin Gourmet Burgers""",,"""2440 East Springs Drive""",Madison,WI,53704,43.130973,-89.297537,3.5,54,1,Burgers;Restaurants;American (Traditional)
35006,n8tzdLv8oREwZF6e8u7Hkw,"""Wendy's""",Westchester Gardens,"""3910 E Washington Ave""",Madison,WI,53704,43.121874,-89.3179828,2.0,7,1,Burgers;Restaurants;Fast Food
35015,6_7_aSycZlRsfKENFiIi6g,"""Happy Wok""",,"""17 Eastpark Ct""",Madison,WI,53718,43.147070899999996,-89.287972,4.0,20,1,Chinese;Restaurants
35588,07pQy9z_UNDihUdwrJfjyQ,"""Blackhawk Country Club""",,"""3606 Blackhawk Dr""",Madison,WI,53705,43.079319,-89.454639,5.0,3,1,Venues & Event Spaces;Restaurants;Golf;Active Life;Event Planning & Services;Country Clubs;Arts & Entertainment
35769,D5XFDNEuLQoLbokLeznaOQ,"""El Burrito Loco""",Capitol,"""On The Corner Of Main St And Martin Luther King Blvd""",Madison,WI,53703,43.073496210200005,-89.3832206726,4.0,5,1,Restaurants;Food;Street Vendors;Mexican
35805,Ylw5xdTfPN5L6Uhd54pzmA,"""McDonald's""",Allied Dunn's Marsh,"""4687 Verona Rd""",Madison,WI,53711,43.0322903775,-89.4571185787,2.0,3,1,Fast Food;Burgers;Restaurants
35971,keQlXWfz2K7GukqaReVyow,"""Ichiban Sichuan""",Greenbush,"""610 S Park St""",Madison,WI,53715,43.060609,-89.401081,3.5,165,1,Restaurants;Chinese
36015,BF4RaOWyjLDa9OvriKc1sA,"""Come Back In""",Capitol,"""508 E Wilson St""",Madison,WI,53703,43.0760533,-89.3767519,3.5,99,1,American (Traditional);Breakfast & Brunch;Bars;Nightlife;Restaurants
36311,kz5UANVmPxpllcoLnZBNhg,"""Great Dane Pub & Brewing Co""",McClellan Park,"""876 Jupiter Dr""",Madison,WI,53718,43.085345000000004,-89.279863,3.5,99,1,Nightlife;Bars;Gastropubs;Pubs;Restaurants;Food;Gift Shops;Breweries;Flowers & Gifts;Shopping
36496,_tJ1mf_KEL4sx5fh9DTtTw,"""McDonald's""",Heistand,"""4020 Milwaukee St""",Madison,WI,53714,43.098752000000005,-89.314916,2.0,10,1,Fast Food;Restaurants;Burgers
36521,dyJK_XniS782sIhzWS7z5g,"""Lane's Bakery & Coffee""",Bram's Addition,"""2304 S Park St""",Madison,WI,53713,43.0420146,-89.39391379999999,4.0,33,1,Bakeries;Food;Shopping;Grocery;Restaurants;Coffee & Tea;Flowers & Gifts;Gift Shops;Cafes
36525,kMn3BMwhyi_kG8pYRGqUtw,"""Taco Bell""",Capitol,"""534 State St""",Madison,WI,53703,43.075128899999996,-89.394324,2.5,6,0,Fast Food;Restaurants
36702,YHCseOJ93wJh0gBcii_2qA,"""The Knuckle Down Saloon""",,"""2513 Seiferth Rd""",Madison,WI,53716,43.061324299999995,-89.3072147,4.0,16,1,Restaurants;Bars;Arts & Entertainment;American (Traditional);Nightlife;Music Venues;Pubs
