,business_id,weekday,hour,checkins
40202,kz5UANVmPxpllcoLnZBNhg,Thu,23:00,9
40314,7iZYl52Gtica73shRYsuMQ,Tue,16:00,1
40396,sPd3E7lFzd_yooiq-ekxtQ,Wed,2:00,1
40459,R6QCy5sVlySKgqvHb-HhTg,Mon,5:00,1
40503,duG7f4gq2hS-QW50s-g4zA,Mon,11:00,1
40776,EWcCj1D3K1NnEgYD_LjgDQ,Sat,19:00,5
40843,eJYvivWUp4Hdc9Tc8SaZPA,Wed,19:00,2
40852,MWYJl-bIxhtQ-4Kg3ENUxA,Fri,17:00,1
40896,PqLYjUuzSIUU94emDWxwLg,Mon,15:00,1
40964,XMEGoJVtQ6EgVox1yTsO8w,Sat,19:00,1
41054,QwGV_v3s9eOMzfWrFLUf6A,Mon,0:00,8
41596,2cetuQgbP1Bnzm-uMRlocQ,Mon,2:00,2
41702,dEty4GN0TJIbdIlMioW8cg,Mon,17:00,1
41791,ud_eRNQafA2cW2ZFqfTeww,Thu,1:00,1
41814,RJdV7djZZeH3jJadPhgVvw,Sat,16:00,1
42049,OON-4BXdjJHdk16zhdN4PQ,Sat,6:00,1
42143,ecM2lSLuZhxZKQdGZWMOFg,Tue,22:00,1
42202,pUmECN5N94AQAe0DtptuYA,Sat,18:00,3
42289,U5pW5iuYdB_8NxEopCnpqQ,Sat,19:00,2
42331,z_2Kc8bPWv0cGEO_jZzxWw,Wed,16:00,1
42578,R6QCy5sVlySKgqvHb-HhTg,Mon,21:00,2
42783,EGgsujG0ycRAnMqMYvylUg,Thu,17:00,1
42873,SxC7gGLEZ8B3ooj1Qtjz5w,Tue,23:00,1
43290,duG7f4gq2hS-QW50s-g4zA,Fri,18:00,2
43470,CcuKo38SwW54TDlMWAMi7A,Wed,0:00,1
43515,nM2Jl9GS7IGlluey8ieivg,Mon,18:00,3
43550,yvqMh9kTv3Kx-tocc0DFBQ,Sat,16:00,12
43561,bJo_-dEqQKdJKQJaa9hK7g,Sat,19:00,2
43773,7Tp53xZh1ypd2wbudP6Qcw,Wed,21:00,2
43783,Iq1P8S3--gqd50xoQJxpqA,Sun,18:00,4
43846,Tiy_skxHMvNCpyzAIqv6qA,Sun,4:00,1
43985,zjwdU1OdlbKTGjm-IfD4TQ,Sat,23:00,17
44190,tsDdetbc4qtzgAPtcLH87A,Mon,19:00,1
44210,LG6vpg5Qx_DstY2aT8-O4Q,Sun,19:00,1
44340,mQBYABs6w5h3BLcsxn1YuQ,Fri,13:00,1
44343,UNPkYPoR-zPfnpTL6GVgzQ,Thu,20:00,1
44542,Pt4rt1u_5KuS_NSMqerG_Q,Mon,0:00,1
44656,C3R2BmF0YdyOIEd0jsqILA,Fri,21:00,1
44843,-9yG5SmYxH8BLg4bML8VQg,Thu,15:00,3
44940,6tTv835MSguUBDpDtVRvMA,Sat,21:00,1
44974,QlAPX3c0Vm2dU_w3puIAIw,Fri,18:00,3
45021,wbia2cGn5pUSCZGLYTu0kw,Thu,22:00,1
45107,YohEZMYpKrf-3fyPASKLew,Fri,0:00,18
45131,yPgUkQxj8CYPKF89HV65kg,Wed,0:00,5
45198,aLZTOa5e2ON9mmDQcw6GtQ,Tue,17:00,2
45227,uqnFLc-1MxWw5f4SIyEf4Q,Sun,15:00,1
45712,yLrCSSrSnpxB-0ZEPt19jA,Wed,22:00,1
45812,EgtyW19V-64c6PmRuvzSEA,Fri,18:00,11
45822,Lvg2y48cv7xFUJBqoUXmvw,Mon,23:00,1
45934,Woqed5Fw95J6oEZxIHiBgg,Sat,23:00,4
46001,6A9paRG2PVEfgGMXBrYdZA,Mon,15:00,4
46042,h9ELiqDfwNktCvLEu1DDNg,Fri,3:00,6
46074,hNuDWMtu56NLz4L1Ghm0aA,Sun,7:00,1
46106,WMpXWa8iiEaDzb4vLTZjcw,Sun,17:00,6
46195,g3xzSAq_IcF1HeB7yd_LBg,Fri,3:00,1
46319,wEisic-u9Yj543iYzfpAhw,Wed,17:00,4
46368,Lu11ceuxJWh3dgRaPZGbsQ,Tue,22:00,1
46376,XSpEeRqe1CeIBrDoC-wEzg,Tue,17:00,4
46507,HY123qqsjVwmurS7hcCSkw,Sun,17:00,1
46693,fQ1sYWuXtVVOFWhrC9bTrA,Thu,19:00,1
46738,lJDnML8EVAc_muLXhN32Yw,Mon,16:00,2
46765,wUqqq1nUFA8Fn-3vYYFyWQ,Thu,1:00,1
46803,aKXzSFBrAoC_5kWUvjKGpg,Tue,15:00,2
46811,NiBzh0kHusvH5rdnpm7yVw,Wed,23:00,17
46826,yYgeUm-8qXhZiqTrVyQrKg,Wed,17:00,2
46914,wQgY7CdljLdCJm6XIk1HuA,Mon,0:00,3
46933,XxnQKE9jTD0bTE3LZ5NOtQ,Wed,2:00,4
46981,jaHKCpllY6Vb_kgQ4DYFkw,Sun,18:00,3
47047,lqtybK6_GjSqhK8U55Mc7w,Wed,3:00,1
47175,duG7f4gq2hS-QW50s-g4zA,Tue,10:00,1
47203,qW3PBsThG4A3bXz4YnPvIw,Wed,12:00,1
47408,I6iOdOeu3MxxuG6gIhzodQ,Tue,21:00,6
47492,dEty4GN0TJIbdIlMioW8cg,Fri,18:00,2
47660,HHCn1akqIpl_BhdcJoYPbw,Sat,23:00,23
47664,IRfYEXJBQXxIN2d5pD_jKg,Fri,0:00,4
47748,8cjXEmuqgCbIRudb2D52qw,Mon,0:00,2
47754,-73xAVllMh_O2nEAcGtbvQ,Thu,23:00,1
48016,sUGlSS0AF2xPYFEjvKJbSA,Thu,17:00,1
48021,7iZYl52Gtica73shRYsuMQ,Wed,18:00,2
48166,2-su3xdxOvyF0_2GZN4FLw,Sun,19:00,13
48398,ud_eRNQafA2cW2ZFqfTeww,Fri,1:00,2
48643,KBWpa4uN2ke1t2cp27r9tw,Thu,19:00,3
48961,JmXYTZcMZpcNINM5ldvEAw,Sat,1:00,10
49094,P3Nl2QTfUtoe8-alSSh-9w,Sat,2:00,6
49136,ues2rFe_hbRC7s232PX5QA,Sat,21:00,14
49184,OEXe9Rge71Ha3qLKGIK9gQ,Wed,21:00,1
49398,_DpnhekFOZDPNBDekWpx4A,Thu,20:00,1
49563,dC2yhxxVUSmjW1Db7IaKWQ,Fri,16:00,3
49605,_FLNxsJ6T9WLkAdjwCLEqw,Sat,16:00,3
49609,k76zkFY6PbIW4T_Riq15pQ,Tue,23:00,2
49631,VMPSdoBgJuyS9t_x_caTig,Sun,1:00,17
49700,AtkoIv3EEqLivpg95PzP1A,Thu,21:00,1
49774,YycuwgvTtOG7HBYW_cwvkg,Sat,19:00,3
49870,XMEGoJVtQ6EgVox1yTsO8w,Tue,13:00,2
49972,Wtp0Pfnhd7NvUIEawiIjTA,Tue,23:00,10
49974,9w_saPQbfOaqrKe5lJQ74A,Sat,18:00,2
50106,mCtkHCPp7OFZtqO4Fzlp1A,Thu,4:00,2
50129,hpqfvUCTTstmCFoUg7q_pw,Tue,17:00,1
50298,1lujZNJqP5s966L0PRmRrg,Sun,6:00,1
50339,2cetuQgbP1Bnzm-uMRlocQ,Tue,20:00,1
50359,5paKcA2AAguJgZYBkr-I7A,Mon,22:00,1
50499,ues2rFe_hbRC7s232PX5QA,Sun,3:00,9
50534,u84eyOBILlFQIc8fMFCoig,Sat,19:00,1
50649,KKaImMG2aKPmLpjsdaytwQ,Sat,20:00,2
50703,Q_fvIdn5mGAyyJKniY1F7Q,Sat,2:00,3
50828,ecXP80GWT6zZ2qqZHpUCtQ,Sun,2:00,3
51300,0vyh1UE4HH8ayZtXNxIfeQ,Fri,5:00,1
51392,Bi3520lcx6UQAYZPHADZaQ,Mon,18:00,1
51441,kbJsnDn5GWNMC1XsXpJ5Rg,Mon,22:00,1
51577,u84eyOBILlFQIc8fMFCoig,Tue,23:00,2
51627,MQb3PUxPJKYNQOY7g9bc_A,Mon,17:00,1
51702,8iZ5bR_Zl-xQZMDCvNKLgg,Wed,18:00,7
51743,Pt4rt1u_5KuS_NSMqerG_Q,Sat,6:00,1
51972,XmsBtCykUtObXg4Q1mYpvg,Tue,19:00,7
51987,jDooRCbkYH74g5Tnw-SwrA,Fri,17:00,2
52194,uSANDilamc1QSiCinFSKYw,Thu,16:00,2
52433,YXd7yVn-dvbPTYAgQ0V0LQ,Sat,18:00,2
52451,XMEGoJVtQ6EgVox1yTsO8w,Thu,19:00,1
52467,iFlr0eG_qH-cgXFhji7gbQ,Fri,15:00,1
52623,WMpXWa8iiEaDzb4vLTZjcw,Thu,2:00,9
52672,Ti73jdAF8zrVEkSLyzfOag,Fri,17:00,1
52753,zERyZLsAyB47bMZlfUV-SQ,Wed,17:00,1
52824,WacrAWdXzZywkQU-u_Qf8w,Fri,2:00,1
52912,QxqMKO5IZCQUUWIx8nTDJw,Sat,23:00,2
53000,KAhavksKQwKbMzZHiNOyOQ,Sun,23:00,1
53025,uteI0OIVarN_qkmORgPPgg,Tue,3:00,1
53093,nM2Jl9GS7IGlluey8ieivg,Tue,23:00,8
53201,NyGlEmuYcpZSKfk6IwJeSw,Tue,21:00,1
53498,fdX_eu-dCaKsDaK_itNIzQ,Thu,2:00,2
53598,npqc1DO90A5TzavGmYyGhA,Wed,18:00,2
53627,RpJJeDl84FKx4-FwwY2w0w,Wed,18:00,1
53712,YLwXQbMN-4NvUs_U8brP-w,Sat,21:00,3
53729,oSrTdvRGrJ24ofcquIFoPA,Sun,2:00,3
53816,UjmVsSLDD7GQRTcLkJ9mfg,Mon,20:00,2
53877,cenEs8pZINlsu1fSpzHizQ,Sat,1:00,1
53889,Jrwc8lczFNNXOMolie1amg,Fri,13:00,3
53930,WhUaO6USElivcM-xxlsscA,Sun,0:00,1
54031,f-Nk4rNCmJhYom1_6RdWqg,Fri,22:00,1
54280,Sh_c-UZ8Tk_H1porVieNmA,Sun,17:00,4
54308,miiptVrDH-qHT4wmI-Lk8g,Tue,2:00,1
54346,5p5YW_5bMOSuLIQjkJPO3w,Thu,1:00,8
54587,Nn5gon8s64jVOZA-2ZkLcA,Sat,1:00,3
54637,K75oPh837az2upKWPS2LUQ,Sat,0:00,9
54663,xI8GXDAdJcPX5dIP0acBvw,Fri,1:00,5
54671,ya6BOrPTHYLKo2ectBd1EA,Tue,14:00,1
54722,SBnpT6JDbah-5l_52GM5sw,Sun,19:00,33
54886,eI1n8YoS2xKCCpkLQp-CYA,Thu,16:00,3
54976,LZ_R2OLgZQSQMMzlp8uUOA,Tue,12:00,1
55101,k4AzyNM7a9gtg7-Ig4ZsWg,Mon,16:00,1
55253,V1JEkeAem05hps5ZCmMIgw,Wed,17:00,1
55414,FlPAGqTovHc4mEIKJ7Q8Nw,Thu,23:00,4
55451,QxqMKO5IZCQUUWIx8nTDJw,Thu,20:00,1
55481,LZ_R2OLgZQSQMMzlp8uUOA,Thu,19:00,7
55609,5iVy1KRxAHo6ZG6U9B6DLg,Sun,23:00,1
55658,hoqk5SFvERVDJVXUaFLpLQ,Tue,3:00,9
55699,b_PiGpk0PZyBpckb1TFITg,Wed,15:00,2
55711,OHlWeG019fqPbvYO5ZDEqg,Mon,18:00,1
55796,Aua2Vi32K-G4LE0JCtAwiw,Fri,23:00,1
55800,YpsMG1_Vf-rEVjl42Nw8hg,Mon,18:00,1
55942,p4qvXkb34X8hgidxEZ33Gw,Tue,1:00,17
55944,lqtybK6_GjSqhK8U55Mc7w,Sun,18:00,1
56122,d6VYQbeTZ_WdD8Uuhh35dg,Sat,22:00,5
56171,FMMNajth88mWX76QVp6N9Q,Sun,16:00,5
56244,eYE7zd30ltLAS1V3ssdtrQ,Fri,0:00,2
56248,v_2mB4t9m8DpIb_aM-qXLA,Thu,23:00,1
56275,BuS11AF9XSHEShscxQEzeg,Wed,15:00,9
56311,adU58x75VWjbsyFdoO_m3w,Sat,21:00,2
56416,nQNjtPpAHw0A8FZj1hPajQ,Wed,20:00,2
56859,dV6AHcexEq-3joH6j-C17g,Wed,19:00,1
56945,IPZubyVcN1OPwDJ68uqUHQ,Fri,6:00,1
57004,R6QCy5sVlySKgqvHb-HhTg,Tue,13:00,1
57106,_DpnhekFOZDPNBDekWpx4A,Wed,2:00,2
57195,lYbyy6TTmpk_mlYuYAWkDg,Mon,21:00,2
57238,oKYUMYQI7AkjCJdRsKlqtg,Sun,18:00,1
57313,YHCseOJ93wJh0gBcii_2qA,Fri,4:00,2
57404,1PUPTbQRums97s6yfTnA5A,Thu,16:00,1
57406,DpWCY7KPhaL_7jonOTSJyA,Mon,16:00,1
57415,DQMaUSbKsRtB5lJD3egqxQ,Sat,2:00,3
57655,w53wITixOgDFWld-X1mMng,Sat,2:00,4
57747,6keyv1LcbzdD8MCrRaA0nQ,Thu,12:00,1
57797,7OKQ4ENVfPfxtDqFOG7x0g,Fri,18:00,2
57848,cxyDANKI4ptp9VdbgEtCtg,Fri,22:00,1
57999,_FLNxsJ6T9WLkAdjwCLEqw,Sat,20:00,6
58008,G099MT9cwtwgdsR71JLp6w,Tue,18:00,2
58012,-jZ1TrvY56HFqmxjbpcU2A,Fri,16:00,1
58227,JmXYTZcMZpcNINM5ldvEAw,Wed,16:00,2
58591,HO2knNxcc_8lFtgGxN8q2A,Thu,5:00,2
58626,-rg5vXpJgqB23FOQJuqMeg,Wed,19:00,2
58936,FPunXW5NBaTKgx5uBrdD5g,Sat,19:00,1
58937,eI1n8YoS2xKCCpkLQp-CYA,Mon,23:00,3
59020,2-su3xdxOvyF0_2GZN4FLw,Sun,14:00,20
59060,FMMNajth88mWX76QVp6N9Q,Tue,18:00,3
59359,v2AAGuPuH2QGGwosWZw_qA,Wed,11:00,1
59361,cMybOpJd352Cb6y9SeVhPw,Thu,3:00,1
59416,8iZ5bR_Zl-xQZMDCvNKLgg,Thu,18:00,2
59458,VMPSdoBgJuyS9t_x_caTig,Sat,18:00,11
59507,jqNfrXF4e1JjxU3WNj73SA,Wed,2:00,1
59526,6AwirUhnpzMZynePZbrdBQ,Wed,23:00,7
59631,DHiXfpd_vSfCCeFXPSucTA,Mon,13:00,5
59789,EWcCj1D3K1NnEgYD_LjgDQ,Thu,0:00,3
59806,C63sF-wG4f1doMIMv2qvOg,Sun,17:00,3
59864,aLZTOa5e2ON9mmDQcw6GtQ,Mon,18:00,2
59866,CYKvEc30_ujFBfgoSIawUw,Fri,20:00,3
60152,Q5cwBuHfkt3NjnDrxA-h8w,Sat,1:00,7
60160,p4h2-y4muYzTr94pBT4mZg,Fri,23:00,1
60272,HY123qqsjVwmurS7hcCSkw,Mon,22:00,1
60327,Fr3Dz0_fOSGBroXEUF9BiA,Sun,6:00,5
60351,l6ChWz5fwhkvuEmThuFl5w,Tue,15:00,1
60407,sXYkjcuGhtaYP8yeQPaHgA,Sat,21:00,2
60431,zjwdU1OdlbKTGjm-IfD4TQ,Wed,23:00,6
60587,duG7f4gq2hS-QW50s-g4zA,Wed,19:00,1
60639,7iZYl52Gtica73shRYsuMQ,Mon,16:00,2
60817,-D9NFU_SZpp5J7VCSsPp1Q,Sun,23:00,2
60961,Dy99p5bWfr6g0UtlmPjDqg,Tue,17:00,2
61277,wQgY7CdljLdCJm6XIk1HuA,Sun,19:00,1
61370,rIgbi8lCr85UIKSQDVetZw,Mon,20:00,1
61450,aLf_bFRNxxGdte8GrIAN4g,Fri,14:00,1
61535,AcW_Km7jkGBr4rJdIrIP4w,Sun,18:00,1
61542,O615O_US381DcvkxwuEz7A,Mon,16:00,2
61636,iRHTFqobTR2mQaDg2-Yojg,Sun,0:00,1
61667,QwGV_v3s9eOMzfWrFLUf6A,Fri,0:00,18
61689,XxnQKE9jTD0bTE3LZ5NOtQ,Mon,21:00,4
61698,8XeWfMGuNsrYkXRwQJjhCQ,Mon,16:00,1
61803,O3tT9S9vZixg1iwiKeWfuw,Sat,23:00,9
61866,h9ELiqDfwNktCvLEu1DDNg,Sat,17:00,2
62372,nsgwXdmlWimq9zQ-E3mfMQ,Fri,16:00,2
62384,1a3Pkkwb7yB_vmxgKwmqXw,Mon,12:00,1
62564,EgtyW19V-64c6PmRuvzSEA,Wed,1:00,27
62641,hoqk5SFvERVDJVXUaFLpLQ,Tue,16:00,3
62761,MWYJl-bIxhtQ-4Kg3ENUxA,Fri,20:00,3
62942,gT-BU_GVKDsYAFSxkbZm_g,Tue,17:00,1
62956,jte_XM9Zo7TX86jlKwq5gg,Fri,23:00,1
62999,Wtp0Pfnhd7NvUIEawiIjTA,Tue,3:00,1
63116,e-finkL51hroOJ0GZ8jcXA,Sat,1:00,1
63164,nD_SylumoZnWevDlWcyGcQ,Sun,0:00,7
63271,ffUCy7Gd8Gr28oK5mHOjsw,Wed,0:00,1
63365,kDCmjSgYGn8MbQsnO5UJnA,Fri,0:00,4
63517,uSANDilamc1QSiCinFSKYw,Wed,22:00,5
63638,k1mNR7eIi-UWVmj_t23Yog,Mon,1:00,3
63705,YohEZMYpKrf-3fyPASKLew,Mon,23:00,30
63728,duG7f4gq2hS-QW50s-g4zA,Tue,18:00,3
63743,ubEa6XiMt6gOJ9xsUkbpEw,Tue,2:00,5
63938,scCQqfGfHipwVV43opvMJw,Wed,18:00,1
64013,1Os0g2rh6I50ZIXEZSaNkA,Sat,14:00,3
64071,kWItkhjHRuzfC11CP1E0ZQ,Sat,20:00,1
64221,7Tp53xZh1ypd2wbudP6Qcw,Wed,20:00,1
64244,2j3sESWDU_hW9Q3TjElwPA,Sun,20:00,2
64309,lMeWUHAkBUXwcuX1tGTdtw,Thu,18:00,1
64346,O3tT9S9vZixg1iwiKeWfuw,Sat,3:00,3
64439,BF4RaOWyjLDa9OvriKc1sA,Mon,22:00,8
64616,eI1n8YoS2xKCCpkLQp-CYA,Thu,0:00,5
64638,yLH9mFFwOlzFB_fYKpSyLw,Sun,1:00,1
64681,uSANDilamc1QSiCinFSKYw,Thu,19:00,1
64696,EgtyW19V-64c6PmRuvzSEA,Mon,13:00,2
64794,rmNTGiMG8NH31b88tUNNfw,Sun,6:00,3
64922,WnUYubIggifyyDFTm4QHlw,Mon,19:00,1
65017,ygjJmeiGoO--QpTqJ_kZjA,Mon,22:00,2
65151,v14P9-vB1yjxFfFEYEWudw,Sun,16:00,20
65227,_j0xNyOAtLI7iRF4GStBgA,Sat,23:00,3
65260,i7NqPkLgLEBApeoBsPNvyA,Thu,18:00,2
65274,LG6vpg5Qx_DstY2aT8-O4Q,Fri,2:00,2
65275,XmsBtCykUtObXg4Q1mYpvg,Tue,11:00,1
65276,Xl6I0-JmFE_6w28bku2idQ,Tue,20:00,4
65290,X5oaz9_MVz-1ng83HuI4ZQ,Sat,21:00,8
65362,aYjZc-3aVbPIPaJgGiUK_A,Wed,23:00,5
65481,5paKcA2AAguJgZYBkr-I7A,Wed,17:00,2
65534,9w_saPQbfOaqrKe5lJQ74A,Sat,15:00,1
65765,XMEGoJVtQ6EgVox1yTsO8w,Sun,15:00,4
65840,VfWX3UCKvUnVktdOuR8TwA,Wed,20:00,2
65854,aKXzSFBrAoC_5kWUvjKGpg,Fri,1:00,1
65967,NYxVVeeI-zz2qjPKk6FCwg,Mon,0:00,1
65999,RJdV7djZZeH3jJadPhgVvw,Wed,22:00,1
66293,xkF-0GL_TKkU51xWpItBTQ,Sat,22:00,2
66401,cMybOpJd352Cb6y9SeVhPw,Wed,5:00,1
66438,29iErFPoWBTbIVPpp9qSyg,Wed,2:00,3
66502,zXb5pP4zMHvmusweYfr9TQ,Tue,18:00,1
66522,4scx_rtI9RZfFHWUxqPuHw,Tue,22:00,1
66570,2-su3xdxOvyF0_2GZN4FLw,Fri,14:00,13
66603,3-HFGxmbzSax-NySJ_LzDg,Sun,23:00,11
66625,duG7f4gq2hS-QW50s-g4zA,Wed,17:00,2
66678,bLh4ysq5RsbzCNSjqHhwyw,Sun,20:00,1
66754,gyDTYm_NDWXEHBPGnL-oRQ,Wed,0:00,4
66835,Vbkb2shDxUE8H3PzrFnypA,Tue,21:00,2
66862,cMybOpJd352Cb6y9SeVhPw,Sun,1:00,9
66883,YsxyAYrg2LdMvf7nhp39Ow,Sun,1:00,2
66915,70xPPH9jN7TI9etfueFetA,Thu,17:00,1
67112,2hGAmn6CJKT-Q1deaEBtGw,Wed,17:00,3
67373,yvqMh9kTv3Kx-tocc0DFBQ,Sat,17:00,18
67462,vL2XhH5KWVY9ZV6SCjmwCQ,Fri,14:00,3
67481,yPgUkQxj8CYPKF89HV65kg,Wed,23:00,6
67806,opdNlNy2oGE2mxuS0SXR1Q,Wed,18:00,4
67833,_y4zRzQloskP7IsEBhdNDA,Sat,6:00,1
67931,6pG7n8Rx_7ZXeQQk690Nsw,Fri,22:00,2
67944,Wtp0Pfnhd7NvUIEawiIjTA,Sat,2:00,7
68028,wsmVIHJEi9J_38dXx2qLKA,Fri,22:00,3
68132,CcuKo38SwW54TDlMWAMi7A,Mon,1:00,2
68292,U7Ag9oPTjWinwcnGH20tcg,Sat,9:00,1
68299,jLpufKQL0CF79vBrKwiMjQ,Sun,19:00,1
68351,I3S2BseRUaSHuTSsYivMlw,Thu,20:00,1
68428,JEoi9ITPZM58EnZBAubijA,Thu,22:00,13
68433,4CXNce-fAj4G39hi97IleQ,Wed,1:00,1
68452,PPMBRhovY0dNHCHFzk7pAw,Tue,18:00,1
68611,8gVq0xCXVeAAS3-nsifAgQ,Thu,23:00,1
68665,WMpXWa8iiEaDzb4vLTZjcw,Sat,16:00,2
68782,6tTv835MSguUBDpDtVRvMA,Wed,17:00,1
68929,-pV9kWNoA9vyHfM_auYecA,Sun,18:00,20
68933,ccVFmV2l3xPS4CCcLPwpkQ,Mon,18:00,1
69114,OON-4BXdjJHdk16zhdN4PQ,Fri,22:00,3
69199,EP0mnDzQiA_sRTRlYBs4hg,Tue,22:00,1
69664,5iVy1KRxAHo6ZG6U9B6DLg,Sat,3:00,2
69714,Dy99p5bWfr6g0UtlmPjDqg,Sun,22:00,2
69721,nQNjtPpAHw0A8FZj1hPajQ,Mon,4:00,2
69866,eJYvivWUp4Hdc9Tc8SaZPA,Fri,2:00,1
69938,xd94CG9wqwLQvPsrSC1l9A,Mon,19:00,1
70013,brIaz5gTzBX6fgJNQZbUCA,Sun,18:00,5
70069,fH-udnxBjJ0ldqMeaMAoSw,Fri,21:00,2
70123,XKaEQFtKnU3_Gaduje4Nhg,Fri,16:00,1
70198,VSu7GYn-Zln5TLZh_fMtvQ,Wed,1:00,2
70206,npqc1DO90A5TzavGmYyGhA,Tue,20:00,1
70424,DQMaUSbKsRtB5lJD3egqxQ,Sat,20:00,2
70439,6pG7n8Rx_7ZXeQQk690Nsw,Sat,21:00,4
70492,t1w-AqAHPL-apnKtoboodQ,Tue,15:00,3
70679,UjmVsSLDD7GQRTcLkJ9mfg,Sun,1:00,4
70757,sdfmHavBrOZMMsiBv2sg7g,Sun,17:00,23
70775,PPMBRhovY0dNHCHFzk7pAw,Tue,21:00,1
70888,M4f1JtOp03-gv8xR5JtV8Q,Sun,0:00,1
71155,K75oPh837az2upKWPS2LUQ,Sat,20:00,11
71275,RIT-Y8d0qEZ3ORv0Ts5JDw,Sat,18:00,1
71522,UyTYTtyZWym-7u84XMgSOQ,Fri,15:00,1
71724,1bYtt80iwckHNPJyIl4qQg,Sat,22:00,3
71726,-D9NFU_SZpp5J7VCSsPp1Q,Tue,2:00,1
71750,yLH9mFFwOlzFB_fYKpSyLw,Mon,0:00,2
72001,9w18Hgg_UmI18YyVTP_E3Q,Thu,1:00,3
72086,O615O_US381DcvkxwuEz7A,Sun,19:00,2
72093,lJDnML8EVAc_muLXhN32Yw,Sun,18:00,3
72234,ewEDv_q-K0fV0FepkHB8sA,Wed,12:00,1
72302,O75Lh99ZO6HCIqVVR-p9wg,Sat,13:00,1
72414,c_-0jkr-MkK2EdlbJaXgyw,Wed,23:00,1
72480,UyTYTtyZWym-7u84XMgSOQ,Wed,1:00,2
72607,VgGO13Fx7dQj4zg3IuVDLw,Sun,2:00,4
72669,ikDVOD9Ypyestcw63_z_dA,Sun,4:00,2
72730,VTJIw7e4s5MSkg4OdNer6w,Sat,23:00,6
72764,K75oPh837az2upKWPS2LUQ,Sun,16:00,6
72877,sdfmHavBrOZMMsiBv2sg7g,Wed,22:00,6
72971,0au_HRvOYfhQyvdvjZdzUg,Fri,0:00,1
72991,R8L9VLO5jHfzPA5rHiujIA,Wed,18:00,2
73178,Pt4rt1u_5KuS_NSMqerG_Q,Fri,20:00,1
73234,YgBQEX8dB27FdYj7PaPhPw,Thu,22:00,4
73360,530DtHanJc-S-rNh7dtoXg,Tue,2:00,1
73972,Dy99p5bWfr6g0UtlmPjDqg,Sat,2:00,1
73983,7Tp53xZh1ypd2wbudP6Qcw,Sun,1:00,4
73999,_6b9CtXi4fQqiu2VjCVpTQ,Sun,22:00,2
74106,qkDlRkNfrXE_4t2vMrTo0A,Tue,21:00,2
74229,Ev142kLmV_ASI9iAl-KfKA,Tue,2:00,2
74250,BwWbwhIWfc9A0fPShp-WmA,Wed,22:00,2
74474,4scx_rtI9RZfFHWUxqPuHw,Sun,1:00,1
74636,p4qvXkb34X8hgidxEZ33Gw,Wed,18:00,9
74848,cCBySJPR4i7WFfEt8gjArg,Fri,23:00,5
74974,V46DbgV5cTnYAwpBS70owQ,Mon,2:00,2
75054,YXd7yVn-dvbPTYAgQ0V0LQ,Mon,17:00,1
75194,IRfYEXJBQXxIN2d5pD_jKg,Fri,17:00,7
75338,8iZ5bR_Zl-xQZMDCvNKLgg,Wed,17:00,6
75373,1ru9ZnIcSXKtD-jQoxLzNg,Sun,18:00,3
75512,eI1n8YoS2xKCCpkLQp-CYA,Sat,19:00,14
75539,3-HFGxmbzSax-NySJ_LzDg,Mon,2:00,2
75669,-pV9kWNoA9vyHfM_auYecA,Thu,22:00,12
75843,5paKcA2AAguJgZYBkr-I7A,Mon,1:00,3
75855,fNhp7o7RhmKhdBFTsJyyxw,Fri,22:00,1
75881,j1i7s55PmOFzJC3l6O8PiA,Sun,3:00,1
76021,l6ChWz5fwhkvuEmThuFl5w,Sat,1:00,1
76078,Fr3Dz0_fOSGBroXEUF9BiA,Sun,7:00,5
76176,wwnuIvnVLgpEZOKzcdfDhw,Sun,14:00,1
76235,kUtQT0IgfJaBE-5uP0r4sQ,Sat,3:00,6
76288,9h-dDy31vMwnlBoX3A7SSQ,Sun,18:00,2
76297,VDvcxFhe3NttPUzftJmHjw,Tue,13:00,1
76397,cenEs8pZINlsu1fSpzHizQ,Fri,3:00,2
76719,nOThVrdk5atLvIEC54pBOQ,Sun,0:00,1
76768,fqeHgAtcUxp2ocf_RLErkg,Fri,16:00,1
76791,rdXAuI2fKilcf65W-QoASQ,Sun,1:00,3
76916,cUy8ww2wcqW-1RJLNSvBkA,Sat,3:00,3
76920,aq1rdvfvT9_tleKI8OzRaA,Thu,0:00,5
76966,RMkBZDwEbcv5Ctd-a2A0Lw,Tue,5:00,1
77593,mzq_UgBRWsxTjb7oBNajWA,Fri,22:00,9
77694,n28_5ElTCVkhP-9BTgQGgg,Sun,16:00,1
77790,VSu7GYn-Zln5TLZh_fMtvQ,Tue,2:00,1
77810,O75Lh99ZO6HCIqVVR-p9wg,Sun,6:00,1
77894,VTJIw7e4s5MSkg4OdNer6w,Tue,19:00,4
77910,1BQzXcXFxR6MlVIYmG93kw,Sun,17:00,1
78041,UidScb9HFDSD3NBw8MLuGw,Wed,23:00,4
78094,tr7wv-dDSQBdMzEqEJILQA,Sat,2:00,1
78164,UjmVsSLDD7GQRTcLkJ9mfg,Tue,18:00,1
78201,brIaz5gTzBX6fgJNQZbUCA,Tue,21:00,2
78312,JtSNHDRRZffnHBEsJudW-g,Thu,19:00,3
78408,jaHKCpllY6Vb_kgQ4DYFkw,Sun,19:00,2
78414,XmsBtCykUtObXg4Q1mYpvg,Fri,5:00,3
78432,VMPSdoBgJuyS9t_x_caTig,Thu,17:00,2
