,Unnamed: 0,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,cuisine_grp,american,soup,comfort,zip_area
107,17228,1bYtt80iwckHNPJyIl4qQg,"""Oliva""",Wexford,"""751 N High Point Rd""",Madison,WI,53717.0,43.0759404,-89.5178922,3.5,82,1,Mediterranean;Italian;Restaurants,european,other,other,other,southwest
108,17343,K7rmxZmtoE0_U_40459TLg,"""Sucre""",Capitol,"""20 W Mifflin""",Madison,WI,53703.0,43.075216,-89.386276,3.5,3,0,Restaurants,other,other,other,other,between lakes
109,17459,hisaMvsxMzo08xigPIwXiA,"""Las Islas Del Mar""",Glendale,"""5696 Monona Dr""",Madison,WI,53716.0,43.0585482,-89.3257269,4.0,50,0,Seafood;Restaurants;Mexican,latin american,other,other,other,northeast
110,17718,JE3SRhAGqZrAzs0gMm5cIA,"""MOD Pizza""",,"""2249 Zeier Rd""",Madison,WI,53704.0,43.129083,-89.303678,4.0,24,1,Fast Food;Pizza;Restaurants,american,american,other,other,northeast
111,17867,E3zvCzX7gquT9srY4pUwLg,"""El Rancho Mexican Grill""",,"""819 S Park St""",Madison,WI,53715.0,43.0588637,-89.40007469999998,4.5,59,1,Restaurants;Mexican,latin american,other,other,other,southwest
112,17908,pUmECN5N94AQAe0DtptuYA,"""Burrito Drive""",Williamson - Marquette,"""310 S Brearly St""",Madison,WI,53703.0,43.0810278,-89.3689566,3.5,136,1,Tex-Mex;Mexican;Restaurants,latin american,other,other,other,between lakes
113,17933,xhc-bSw2Cz2Inskzjve3Rg,"""Kangchen Indian Cuisine""",,"""7475 Mineral Point Rd""",Madison,WI,53717.0,43.0595765608,-89.51211069629998,4.0,30,0,Restaurants;Indian,asian,other,other,other,southwest
114,18310,HVpwpXneaCWMeEBF7H8jpQ,"""Taiwan Little Eats""",Capitol,"""320 State St""",Madison,WI,53703.0,43.0749538,-89.3907598,4.0,21,1,Taiwanese;Bubble Tea;Restaurants;Chinese;Food;Asian Fusion,asian,other,other,other,between lakes
115,18311,aYjZc-3aVbPIPaJgGiUK_A,"""Nostrano""",Capitol,"""111 S Hamilton St""",Madison,WI,53703.0,43.072631,-89.384011,4.0,179,0,Restaurants;Mediterranean;Italian,european,other,other,other,between lakes
116,18561,3QkeQGsghxmtHyK2q1_xsQ,"""CoCoLiquot""",Capitol,"""225 King St""",Madison,WI,53703.0,43.0744019,-89.379518,3.5,7,0,Restaurants,other,other,other,other,between lakes
117,18786,Rn9FfZqjIU1oy8XaST9qbw,"""Black Locust Cafe""",Williamson - Marquette,"""829 E Washington Ave""",Madison,WI,53703.0,43.081653,-89.373548,4.5,56,1,Restaurants;Creperies;Food;Cafes;Southern;Breakfast & Brunch;Coffee & Tea,american,american,other,comfort,between lakes
118,18931,rU9pDF4Ir0GlgEbx6cXSYA,"""Cheese Melt Cafe""",,"""West Towne Mall Shopping Center, 66 West Towne Mall""",Madison,WI,53719.0,43.0572515,-89.5055108,4.5,3,0,Restaurants;Comfort Food;Cafes;Food Court,american,american,other,comfort,southwest
119,19036,ppyUsjr_baAojLKyAAO1uw,"""Casetta Kitchen and Counter""",Capitol,"""222 W Washington Ave, Ste 30""",Madison,WI,53703.0,43.0734362651,-89.38674079260002,4.5,33,1,Wine Bars;Delis;Nightlife;Breakfast & Brunch;Cocktail Bars;Restaurants;Bars;Sandwiches;Italian,american,american,other,other,between lakes
120,19311,52bVodsCN1p_yT7_Y63xeg,"""Taste of Tibet""",Capitol,"""430 State St""",Madison,WI,53703.0,43.0748335,-89.3922683,3.5,13,0,Himalayan/Nepalese;Restaurants,asian,other,other,other,between lakes
121,19768,lCWebOwMT2T5WKyA_xb8HA,"""The Red Zone Madison""",South Campus,"""1212 Regent St""",Madison,WI,53715.0,43.067954,-89.406295,3.0,8,1,American (Traditional);Nightlife;Sports Bars;Gastropubs;Arts & Entertainment;Music Venues;Restaurants;Bars,american,american,other,other,southwest
122,19983,WacrAWdXzZywkQU-u_Qf8w,"""Akari Sushi""",,"""811 South Gammon Rd""",Madison,WI,53719.0,43.0473004,-89.503102,3.0,7,1,Sushi Bars;Japanese;Restaurants,asian,other,other,other,southwest
123,20083,oKYUMYQI7AkjCJdRsKlqtg,"""Restaurant Muramoto""",Capitol,"""225 King St""",Madison,WI,53703.0,43.0745112925,-89.3792792157,3.5,171,0,Restaurants;Asian Fusion;Sushi Bars,asian,other,other,other,between lakes
124,20330,20mdLT6sAriyKs9oNouDDA,"""The Taco Bros""",Capitol,"""604 E University Ave""",Madison,WI,53715.0,43.0733915441,-89.39614649459999,4.5,21,0,Tex-Mex;Restaurants;Mexican,latin american,other,other,other,southwest
125,20424,2vzUzl31fFLHKhM6px-rbg,"""Mariners""",,"""5339 Lighthouse Bay Dr""",Madison,WI,53704.0,43.14880479999999,-89.40696679999998,3.5,61,1,Breakfast & Brunch;Steakhouses;Seafood;Restaurants;American (Traditional),american,american,other,other,northeast
126,20455,C37hwsGUHn_3-il0ypeY-Q,"""Mickey's Tavern""",Williamson - Marquette,"""1524 Williamson St""",Madison,WI,53703.0,43.0878975,-89.35871920000002,4.0,178,1,Pizza;Bars;American (New);Nightlife;Restaurants;Pubs;Sandwiches,american,american,other,other,between lakes
127,20492,1qVF1_pSuk88hrTek6bPeg,"""Ginza of Tokyo""",Bluff Acres,"""4802 E Washington Ave""",Madison,WI,53704.0,43.133354,-89.302295,2.0,8,0,Japanese;Restaurants,asian,other,other,other,northeast
128,20529,GrfaRLXBZ6uB9QGEd0ElFw,"""Bennett's Smut-N-Eggs""",Greenbush,"""416 S Park St""",Madison,WI,53715.0,43.0627994,-89.4010891,5.0,3,0,Restaurants;Nightlife;American (New);Sports Bars;Adult Entertainment;Bars,american,american,other,other,southwest
129,20920,g3xzSAq_IcF1HeB7yd_LBg,"""Ramen Kid""",Capitol,"""461 Gilman St""",Madison,WI,53703.0,43.0733863,-89.39517559999999,3.5,96,1,Sushi Bars;Restaurants;Ramen;Asian Fusion;Japanese,asian,other,soup,other,between lakes
130,21441,XMEGoJVtQ6EgVox1yTsO8w,"""Perkins Restaurant & Bakery""",Bluff Acres,"""4863 Hayes Rd""",Madison,WI,53704.0,43.1358953975,-89.29944857950001,3.0,22,1,American (New);Bakeries;Farmers Market;American (Traditional);Restaurants;Breakfast & Brunch;Cafes;Food,american,american,other,other,northeast
131,21575,QI-CI9wWRxtw60_aQK1BpA,"""KJ's Curry Bowl""",,"""7005 Tree Ln""",Madison,WI,53717.0,43.0653774,-89.50304200000002,4.0,70,1,Sri Lankan;Asian Fusion;Restaurants;Mexican;American (New),asian,other,other,other,southwest
132,21696,cprIQ1e2be5LD7jpPEyiSw,"""McDonald's""",Worthington Park,"""3051 E Washington Ave""",Madison,WI,53704.0,43.104087,-89.340903,3.0,7,0,Fast Food;Burgers;Restaurants,american,american,other,other,northeast
133,21806,6keyv1LcbzdD8MCrRaA0nQ,"""Outback Steakhouse""",Junction Ridge,"""279 Junction Rd""",Madison,WI,53717.0,43.06588170000001,-89.52396829999998,2.5,57,1,Restaurants;Steakhouses,american,american,other,other,southwest
134,21821,aLf_bFRNxxGdte8GrIAN4g,"""Der Rathskeller""",Capitol,"""800 Langdon St""",Madison,WI,53706.0,43.0763553472,-89.3999987793,4.0,29,1,Nightlife;American (Traditional);Restaurants;Pubs;Beer;Wine & Spirits;Food;Sandwiches;Bars,american,american,other,other,southwest
135,21967,CYFfha5CmApflbpN1AhWHQ,"""Melted""",Capitol,"""100 E Main St""",Madison,WI,53704.0,43.074011,-89.38255799999997,3.5,19,1,Restaurants;Street Vendors;Farmers Market;Food Trucks;Food;Sandwiches,american,american,other,other,northeast
136,21968,Aua2Vi32K-G4LE0JCtAwiw,"""McDonald's""",Sherman,"""2901 Dryden Dr""",Madison,WI,53704.0,43.1284793,-89.358846,1.5,10,1,Restaurants;Fast Food;Burgers,american,american,other,other,northeast
137,22748,oglIZt5mg2nErhpTH_AakQ,"""Cafe La Bellitalia""",Sherman,"""1026 N Sherman Ave""",Madison,WI,53704.0,43.111314262200004,-89.3640175794,4.0,100,1,Restaurants;Pizza;Italian,american,american,other,other,northeast
138,22992,6HLacZd6X2tz16IP3dHMEA,"""Biergarten at Olbrich Park""",Eastmorland,"""3527 Atwood Ave""",Madison,WI,53714.0,43.0878713,-89.3304009,4.0,20,1,Restaurants;Active Life;Parks;German;Beer Gardens;Nightlife,european,other,other,other,northeast
139,23227,Q3B6jCQQ0KtkqFI6-Z9WCw,"""Milio's Sandwiches""",,"""6698 Odana Rd, Se 108""",Madison,WI,53719.0,43.0567732,-89.49592320000002,2.5,3,1,Restaurants;Sandwiches,american,american,other,other,southwest
140,23238,NlzU1RxfXaWF6ir-ZWfrLg,"""Madison Cuisine""",Capitol,"""785 University Ave""",Madison,WI,53715.0,43.0730148,-89.39840190000002,3.5,8,1,Japanese;Chinese;Burgers;Asian Fusion;Restaurants;Sushi Bars;Fast Food;American (Traditional),asian,other,other,other,southwest
141,23479,1-wuGggkiX5rGS6e2qTP7Q,"""Cafe Montmartre""",Capitol,"""127 E Mifflin St""",Madison,WI,53703.0,43.0768356,-89.3833003,4.0,28,0,Restaurants;Bars;Wine Bars;Arts & Entertainment;Nightlife;Music Venues,other,other,other,other,between lakes
142,23565,8S-JaDa1tPdAGaQPTUMjaw,"""Milio's Sandwiches""",,"""462 Commerce Drive, Ste. B""",Madison,WI,53719.0,43.0562493,-89.52317099999998,3.5,4,1,Food;Local Flavor;Restaurants;Sandwiches,american,american,other,other,southwest
143,23920,V1MTfnI-1T7lqZO-Y_qXAg,"""QDOBA Mexican Eats""",Regent,"""2741 University Ave""",Madison,WI,53705.0,43.073602011999995,-89.43549826739998,4.0,3,1,Restaurants;Fast Food;Mexican;Caterers;Event Planning & Services,latin american,other,other,other,southwest
144,24080,22SabxkOHG2gD4VuVlQR5Q,"""China Star""",Junction Ridge,"""515 Junction Rd""",Madison,WI,53717.0,43.071425700000006,-89.5248896,2.5,7,0,Chinese;Restaurants;Japanese,asian,other,other,other,southwest
145,24112,s-2MJj4o8SGOKGcNjmfx6g,"""Fluno Center""",Capitol,"""601 University Ave""",Madison,WI,53715.0,43.072873,-89.3965423,4.0,11,1,Restaurants;Education;Specialty Schools;Venues & Event Spaces;Event Planning & Services,other,other,other,other,southwest
146,24160,44IAhkyHsBGMrggWm1HICw,"""La Mestiza""",Capitol,"""121 E Main St""",Madison,WI,53703.0,43.0750544,-89.3810002,4.0,7,0,Mexican;Restaurants,latin american,other,other,other,between lakes
147,24406,IXXERocY1bqGwRllcy8J2w,"""Sophia's Bakery & Cafe""",Tenney - Lapham,"""831 E Johnson St, Ste 4""",Madison,WI,53703.0,43.0838052,-89.37681090000002,4.0,191,0,Restaurants;Breakfast & Brunch;Food;Bakeries,american,american,other,other,between lakes
148,24792,aw5axrPRdJu56obiSZ4d8w,"""IGo VeGo""",Capitol,"""101 E Mifflin St""",Madison,WI,53726.0,43.0764511,-89.3837848,4.5,5,0,Vegetarian;Restaurants;Food;Fruits & Veggies;Specialty Food;Vegan,other,other,other,other,southwest
149,24930,ShGGqJ0ugPw9N4yL7QlO-Q,"""Fair Oaks Diner""",Starkweather - Yahar,"""44 S Fair Oaks Ave""",Madison,WI,53714.0,43.0985717,-89.33413709999998,2.5,14,1,Restaurants;Food;Diners,other,other,other,other,northeast
150,25272,uteI0OIVarN_qkmORgPPgg,"""Fast Biryani""",Bluff Acres,"""4738 E Washington Ave""",Madison,WI,53704.0,43.1331746,-89.3025996,4.0,68,0,Pakistani;Indian;Restaurants,asian,other,other,other,northeast
151,25278,OCytAjNw1jvhfEF7KU43GA,"""Perkins Restaurant & Bakery""",,"""1410 Damon Rd""",Madison,WI,53713.0,43.0355008815,-89.4086769067,3.0,30,1,Bakeries;American (Traditional);Cafes;Diners;Breakfast & Brunch;Restaurants;Food,american,american,other,other,southwest
152,25323,eZkD1yUKQA6mAfBJTJPD6w,"""Little Caesars Pizza""",Starkweather - Yahar,"""2833 E Washington Ave""",Madison,WI,53704.0,43.1021144,-89.3447315,2.5,6,1,Pizza;Restaurants,american,american,other,other,northeast
153,25427,b_PiGpk0PZyBpckb1TFITg,"""Madison Sourdough Patisserie""",Williamson - Marquette,"""916 Williamson St""",Madison,WI,53703.0,43.0800604,-89.3694798,4.5,24,0,Cafes;Food;Desserts;Restaurants;Ice Cream & Frozen Yogurt,american,american,other,other,between lakes
154,25441,bGAweH0aQRfqNx59BIAOaA,"""The Grill House Local Tavern""",Capitol,"""102 King St""",Madison,WI,53703.0,43.0747897,-89.3815166,3.0,15,0,American (Traditional);Restaurants;Sandwiches;Soup,american,american,soup,other,between lakes
155,25443,Ff9YHvBxijzhdtYVQU09dQ,"""Hmong Legacy Market""",Burr Oaks,"""2119 Fish Hatchery Rd""",Madison,WI,53713.0,43.042906895,-89.4035880257,3.5,5,1,Restaurants;Grocery;Food;Imported Food;Delis,american,american,other,other,southwest
156,25549,hgdJyNg58p1It_b7ElAxgw,"""Firehouse Subs""",Capitol,"""449A State St.""",Madison,WI,53703.0,43.074475,-89.393396,4.5,3,0,Delis;Fast Food;Sandwiches;Restaurants,american,american,other,other,between lakes
157,25894,zXb5pP4zMHvmusweYfr9TQ,"""McDonald's""",,"""6910 Odana Rd""",Madison,WI,53719.0,43.057127,-89.501621,2.5,7,1,Restaurants;Burgers;Fast Food,american,american,other,other,southwest
158,26192,LhU-XsZ2YObJnP-5uiMIjA,"""Habanero's Mexican Grill""",Sherman,"""3001 N Sherman Ave""",Madison,WI,53704.0,43.1297225601,-89.36273871030001,3.5,21,1,Restaurants;Mexican,latin american,other,other,other,northeast
159,26274,JfGnBe_IGDV0RZjAADp4yA,"""Yola's Cafe""",,"""494 Commerce Dr""",Madison,WI,53719.0,43.0554282,-89.52318220000002,3.5,79,1,Restaurants;Food;Cafes;Breakfast & Brunch;Coffee & Tea;Bakeries;American (Traditional),american,american,other,other,southwest
160,26375,NpjFkuhBX-LU-hf_FnJzKg,"""Laredo's""",,"""4000 University Ave""",Madison,WI,53705.0,43.0754424,-89.45384190000001,3.5,11,0,Restaurants;Mexican,latin american,other,other,other,southwest
161,26658,QfWFxmXqRGixztgaZN0gOA,"""Helbachs Coffee House""",,"""410 Donofrio Dr""",Madison,WI,53719.0,43.0596333,-89.5135245,4.0,80,1,Sandwiches;Restaurants;Cafes;Coffee & Tea;Salad;Food;Breakfast & Brunch;Juice Bars & Smoothies,american,american,other,other,southwest
162,26659,PVHC67qH2d6DonAGRxvymA,"""PaintBar Madison""",Williamson - Marquette,"""1224 Williamson St""",Madison,WI,53703.0,43.0837945,-89.36358349999998,5.0,17,1,Paint & Sip;Nightlife;Shopping;Arts & Entertainment;Arts & Crafts;Pizza;Education;Art Classes;Restaurants;Bars,american,american,other,other,between lakes
163,26668,ygjJmeiGoO--QpTqJ_kZjA,"""Flat Top Grill""",,"""Hilldale Shopping Center, 538 N Midvale Blvd""",Madison,WI,53705.0,43.071468436400004,-89.4523766041,3.0,94,0,Vegan;Asian Fusion;Vegetarian;Restaurants;Do-It-Yourself Food;Gluten-Free;Food,asian,other,other,other,southwest
164,27090,tyo6QzKpnUVTjXoq91FBuQ,"""Toby's Supper Club""",,"""3717 S Dutch Mill Rd""",Madison,WI,53718.0,43.0440001,-89.3027747,4.0,110,1,Restaurants;American (Traditional),american,american,other,other,northeast
165,27225,YpsMG1_Vf-rEVjl42Nw8hg,"""Milio's Sandwiches""",Regent,"""2145 Regent St""",Madison,WI,53726.0,43.0677216,-89.4236293,3.5,22,1,Sandwiches;Restaurants,american,american,other,other,southwest
166,27344,JEoi9ITPZM58EnZBAubijA,"""Vintage Brewing""",,"""674 S Whitney Way""",Madison,WI,53719.0,43.05095900000001,-89.473956,3.5,256,1,Restaurants;Food;American (Traditional);Nightlife;Bars;Breweries,american,american,other,other,southwest
167,27663,g0h7RSrFyNYbxWz5m8ScMQ,"""Monroe Street Bistro""",Dudgeon-Monroe,"""2611 Monroe St""",Madison,WI,53711.0,43.0575935,-89.4282848,3.0,13,0,Nightlife;Bars;Restaurants,other,other,other,other,southwest
168,27857,Lu11ceuxJWh3dgRaPZGbsQ,"""QDOBA Mexican Eats""",,"""4718 E Towne Blvd""",Madison,WI,53704.0,43.1302659456,-89.3034115434,3.0,29,1,Fast Food;Mexican;Event Planning & Services;Restaurants;Caterers,latin american,other,other,other,northeast
169,27910,cjFFnWEVH4F62861vJeq3g,"""Los Atlantes""",Meadowood,"""5706 Raymond Rd""",Madison,WI,53711.0,43.0324654597,-89.47782582159998,4.5,13,1,Restaurants;Mexican,latin american,other,other,other,southwest
170,27911,Iq1P8S3--gqd50xoQJxpqA,"""Bowl of Heaven""",,"""717 Hilldale Way""",Madison,WI,53705.0,43.0729301199,-89.4532138687,4.5,43,1,Restaurants;Fruits & Veggies;Food;Juice Bars & Smoothies;Specialty Food;Gluten-Free;Fast Food;Vegan,american,american,other,other,southwest
171,27928,rmNTGiMG8NH31b88tUNNfw,"""The Fountain""",Capitol,"""122 State St""",Madison,WI,53703.0,43.0750444,-89.3873093,3.5,69,1,Arts & Entertainment;Bars;Jazz & Blues;Restaurants;Nightlife;American (Traditional);Pubs,american,american,other,other,between lakes
172,28081,qB5m-TgJx_zeWKLLxKRfUA,"""Fraboni's Italian Specialties & Delicatessen""",Capitol,"""822 Regent St""",Madison,WI,53715.0,43.0678314,-89.40039250000002,3.5,30,1,Italian;Specialty Food;Food;Restaurants;Delis,american,american,other,other,southwest
173,28146,IsADZMYEJKXTtPfN9YsiBA,"""Kabul Restaurant""",Capitol,"""540 State St""",Madison,WI,53703.0,43.075131,-89.39444499999998,3.5,170,1,Afghan;Mediterranean;Middle Eastern;Restaurants;Greek,asian,other,other,other,between lakes
174,28193,8iRfD5IizYki0F8QlAlL2g,"""Hawk's Bar & Grill""",Capitol,"""425 State St""",Madison,WI,53703.0,43.074609,-89.392719,3.0,66,1,Nightlife;Bars;Sports Bars;American (Traditional);Restaurants,american,american,other,other,between lakes
175,28407,cenEs8pZINlsu1fSpzHizQ,"""QDOBA Mexican Eats""",Capitol,"""548 State St""",Madison,WI,53703.0,43.0750866583,-89.3946364024,3.0,26,1,Event Planning & Services;Restaurants;Caterers;Mexican;Fast Food,latin american,other,other,other,between lakes
176,28408,lFZathO8GnCiB7KtkeDsNQ,"""Lava Lounge""",Capitol,"""461 W Gilman St""",Madison,WI,53703.0,43.073384,-89.3951189,2.5,7,0,Lounges;Bars;American (Traditional);Nightlife;Restaurants,american,american,other,other,between lakes
177,28623,m9ZzN90XEU36YnoPIFzkmA,"""Cafe Maya""",,"""5501 Odana Rd""",Madison,WI,53719.0,43.0499145,-89.4736027,4.0,39,1,Breakfast & Brunch;Restaurants;Coffee & Tea;Sandwiches;Food,american,american,other,other,southwest
178,28624,uTGV1_Bu-B26_RoHAMi2BQ,"""Old Town Pub""",,"""724 S Gammon Rd""",Madison,WI,53719.0,43.0489226,-89.50326820000002,3.0,3,0,Restaurants;Sports Bars;Bars;Nightlife,other,other,other,other,southwest
179,28722,cTPdZ9Va0HCLESf5gNnXwA,"""Lucille""",Capitol,"""101 King St""",Madison,WI,53703.0,43.07452341720001,-89.3815466467,3.5,176,1,American (New);Bars;Lounges;Nightlife;Burgers;Restaurants;Pizza,american,american,other,other,between lakes
180,28772,UROWdKGa1IQ19Jk4tExvVQ,"""Culver's""",,"""7206 Mineral Point Rd""",Madison,WI,53717.0,43.0612025898,-89.5069122215,3.5,19,1,Ice Cream & Frozen Yogurt;Food;Restaurants;Burgers;Fast Food,american,american,other,other,southwest
181,28976,RMEzxhYfpnEsWlfozit_xw,"""Ale Asylum""",Carpenter-Ridgeway,"""2002 Pankratz St""",Madison,WI,53704.0,43.1204993796,-89.35379177959999,4.0,236,1,Food;Restaurants;Breweries;Pizza,american,american,other,other,northeast
182,29004,YLqO9xm5s0KJ9JzWukAk8Q,"""North and South Seafood & Smokehouse""",,"""6604 Mineral Point Rd""",Madison,WI,53705.0,43.0616294,-89.4962001,4.0,94,1,Restaurants;Food;American (Traditional);Seafood;Smokehouse;Barbeque,american,american,other,other,southwest
183,29191,OEXe9Rge71Ha3qLKGIK9gQ,"""McDonald's""",South Campus,"""1102 Regent St""",Madison,WI,53715.0,43.068007,-89.404538,3.0,23,1,Fast Food;Burgers;Restaurants,american,american,other,other,southwest
184,29301,wUqqq1nUFA8Fn-3vYYFyWQ,"""Porta Bella""",Capitol,"""425 N Frances St""",Madison,WI,53703.0,43.0741441325,-89.3955963625,2.5,88,1,Steakhouses;Event Planning & Services;Nightlife;Bars;American (New);Restaurants;Pizza;Caterers;Seafood;Italian,american,american,other,other,between lakes
185,29479,C12LKBQMjJJw02wqpM8ShA,"""Cosi""",Capitol,"""250 State St""",Madison,WI,53703.0,43.07498139720001,-89.3899400002,3.0,20,0,Restaurants;Sandwiches,american,american,other,other,between lakes
186,29480,U5pW5iuYdB_8NxEopCnpqQ,"""Mr Brews Taphouse""",Capitol,"""305 W Johnson St""",Madison,WI,53703.0,43.0743196966,-89.3904203572,3.5,29,1,Nightlife;Beer;Wine & Spirits;Bars;Restaurants;Food;Sports Bars;Burgers,american,american,other,other,between lakes
187,29641,M7bDZslvnTlud8DfF-cjpg,"""Anointed One""",Junction Ridge,"""515 Junction Rd, Ste A""",Madison,WI,53717.0,43.0715594,-89.5245488,3.0,4,1,Restaurants;Soul Food,american,american,other,comfort,southwest
188,29743,WMpXWa8iiEaDzb4vLTZjcw,"""HopCat""",Capitol,"""222 W Gorham St""",Madison,WI,53703.0,43.0751392,-89.391759,4.0,283,1,Venues & Event Spaces;Bars;Pubs;Event Planning & Services;Restaurants;American (Traditional);Beer Bar;Nightlife,american,american,other,other,between lakes
189,29762,I-7JXoyVi-QpZJLbJMDrgg,"""Fazoli's""",,"""2143 Zeier Rd""",Madison,WI,53704.0,43.127149,-89.30111,2.5,19,1,Restaurants;Pizza;Italian,american,american,other,other,northeast
190,29867,jb6yNcKwUDsIQOLYmJCcyA,"""Cousins Subs""",Capitol,"""106 S Webster St""",Madison,WI,53703.0,43.074911,-89.38084609999999,4.0,4,0,Sandwiches;Delis;Caterers;Restaurants;Fast Food;Event Planning & Services,american,american,other,other,between lakes
191,29921,y2YHddCEO-OLukNppajGIQ,"""Double S BBQ""",Vilas,"""1835 Monroe St""",Madison,WI,53711.0,43.0649127,-89.41671269999998,3.5,38,0,Barbeque;Restaurants,other,other,other,other,southwest
192,30763,924Ni03Fjll4kkkTgSQTlg,"""That BBQ Joint""",Willy St,"""901 Williamson St""",Madison,WI,53703.0,43.0794866,-89.3693954,4.0,65,1,Restaurants;Barbeque,other,other,other,other,between lakes
193,30808,YUjiBKnlvfLkjFmUCqZf6A,"""Paciugo""",Capitol,"""341 State St""",Madison,WI,53703.0,43.074578,-89.391498,4.5,22,0,Restaurants;Cafes;Food;Ice Cream & Frozen Yogurt,american,american,other,other,between lakes
194,30845,mQBYABs6w5h3BLcsxn1YuQ,"""Logan's Madtown""",Capitol,"""322 W Johnson St""",Madison,WI,53703.0,43.074154,-89.391323,2.5,9,0,Restaurants;Sandwiches;Burgers;American (New),american,american,other,other,between lakes
195,30846,zERyZLsAyB47bMZlfUV-SQ,"""Nick's Restaurant""",Capitol,"""226 State St""",Madison,WI,53703.0,43.075008200000006,-89.3891551,3.5,70,1,Mediterranean;Greek;Bars;Nightlife;Diners;Restaurants,european,other,other,other,between lakes
196,31095,kbJsnDn5GWNMC1XsXpJ5Rg,"""Milio's Sandwiches""",Capitol,"""116 Martin Luther King Jr Blvd""",Madison,WI,53703.0,43.0731947,-89.3829037,2.5,5,1,Sandwiches;Restaurants,american,american,other,other,between lakes
